date,hr,mm,percent,cloudy
2003-05-26,0.0,0.0,60.4,3.5
2003-05-27,0.0,0.0,61.4,1.4
2003-05-28,0.0,0.0,46.8,3.1
2003-05-29,2.42,0.0,64.5,9.8
2003-05-30,5.35,3.0,73.3,8.5
2003-05-31,0.0,0.0,58.8,2.0
2003-06-01,0.0,0.0,58.3,0.0
2003-06-02,0.0,0.0,51.0,0.1
2003-06-03,0.0,0.0,48.5,3.8
2003-06-04,0.0,0.0,49.0,3.9
2003-06-05,0.0,0.0,59.5,1.0
2003-06-06,3.95,2.0,73.4,6.4
2003-06-07,0.0,0.0,58.5,3.6
2003-06-08,0.0,0.0,58.8,4.4
2003-06-09,0.0,0.0,42.1,4.4
2003-06-10,0.0,0.0,53.0,8.8
2003-06-11,13.42,11.0,75.3,10.0
2003-06-12,13.33,11.0,88.9,9.5
2003-06-13,0.0,0.0,76.1,9.8
2003-06-14,6.52,3.0,78.9,9.1
2003-06-15,8.53,2.0,84.0,8.9
2003-06-16,0.0,0.0,72.4,6.6
2003-06-17,0.0,0.0,69.5,5.0
2003-06-18,0.0,0.0,67.4,5.8
2003-06-19,0.0,0.0,66.8,9.6
2003-06-20,0.0,0.0,74.0,8.8
2003-06-21,0.0,0.0,73.3,5.4
2003-06-22,0.0,0.0,73.1,6.3
2003-06-23,14.08,18.5,84.0,9.6
2003-06-24,9.62,3.5,85.4,10.0
2003-06-25,4.95,2.0,81.6,8.4
2003-06-26,0.0,0.0,75.6,5.6
2003-06-27,14.9,102.5,87.4,10.0
2003-06-28,3.58,1.0,72.6,5.0
2003-06-29,5.68,2.5,86.6,10.0
2003-06-30,0.0,0.0,76.9,8.8
2003-07-01,0.3,0.0,76.1,7.3
2003-07-02,1.42,0.3,68.3,5.5
2003-07-03,6.12,16.5,71.1,8.8
2003-07-04,2.17,0.1,69.8,6.6
2003-07-05,0.0,0.0,68.1,3.6
2003-07-06,1.15,0.5,78.5,7.8
2003-07-07,0.0,0.0,69.8,5.5
2003-07-08,0.0,0.0,68.4,9.0
2003-07-09,19.13,42.0,88.9,10.0
2003-07-10,1.2,0.3,81.3,8.9
2003-07-11,0.0,0.0,68.4,4.5
2003-07-12,7.43,6.5,79.4,9.1
2003-07-13,6.25,7.0,65.0,6.4
2003-07-14,0.0,0.0,59.9,5.9
2003-07-15,0.0,0.0,69.9,5.4
2003-07-16,0.0,0.0,68.8,4.8
2003-07-17,1.5,0.1,66.3,8.4
2003-07-18,19.68,48.5,86.6,9.9
2003-07-19,10.05,13.5,86.0,8.0
2003-07-20,1.87,6.5,78.8,6.4
2003-07-21,1.7,0.1,76.8,10.0
2003-07-22,20.75,121.5,90.3,10.0
2003-07-23,3.18,4.5,85.8,7.3
2003-07-24,1.25,1.0,74.4,8.9
2003-07-25,0.68,9.5,71.1,6.1
2003-07-26,0.0,0.0,64.4,7.4
2003-07-27,12.3,27.0,86.8,9.8
2003-07-28,11.92,26.0,81.3,9.9
2003-07-29,9.25,10.5,81.4,7.6
2003-07-30,0.0,0.0,65.9,4.0
2003-07-31,0.0,0.0,76.8,4.3
2003-08-01,0.0,0.0,80.5,9.3
2003-08-02,1.45,0.2,75.3,9.5
2003-08-03,9.37,10.0,90.8,9.0
2003-08-04,0.67,0.0,80.9,8.4
2003-08-05,0.0,0.0,77.1,6.8
2003-08-06,3.42,22.0,79.0,8.1
2003-08-07,5.67,10.5,79.9,8.6
2003-08-08,0.0,0.0,70.4,2.0
2003-08-09,0.0,0.0,72.1,2.5
2003-08-10,5.92,5.0,81.9,9.6
2003-08-11,3.37,0.5,82.6,6.3
2003-08-12,0.0,0.0,69.3,2.8
2003-08-13,0.0,0.0,65.8,6.1
2003-08-14,0.0,0.0,54.3,0.6
2003-08-15,0.0,0.0,49.3,3.1
2003-08-16,0.0,0.0,59.3,8.6
2003-08-17,8.28,0.5,69.3,9.8
2003-08-18,16.78,12.5,83.0,9.9
2003-08-19,12.73,15.0,86.5,9.5
2003-08-20,2.47,1.5,83.4,8.5
2003-08-21,3.03,6.0,85.0,7.6
2003-08-22,0.82,1.5,77.8,7.0
2003-08-23,12.5,45.5,89.8,9.6
2003-08-24,14.7,13.5,90.8,10.0
2003-08-25,5.28,9.5,81.8,6.9
2003-08-26,0.38,0.0,84.0,8.3
2003-08-27,13.3,112.5,88.4,10.0
2003-08-28,2.63,3.0,79.5,7.3
2003-08-29,0.0,0.0,82.9,8.9
2003-08-30,11.57,23.0,87.5,10.0
2003-08-31,4.57,1.5,78.6,8.1
2003-09-01,0.0,0.0,77.4,8.9
2003-09-02,11.25,20.5,87.3,9.8
2003-09-03,8.13,13.0,87.1,8.1
2003-09-04,0.0,0.0,76.0,6.5
2003-09-05,3.95,20.0,86.0,9.5
2003-09-06,0.0,0.0,75.8,8.0
2003-09-07,21.48,66.0,90.9,10.0
2003-09-08,4.08,36.0,77.6,7.8
2003-09-09,14.72,44.0,87.4,10.0
2003-09-10,0.0,0.0,80.0,8.0
2003-09-11,0.42,0.0,77.1,9.8
2003-09-12,18.95,16.0,82.4,10.0
2003-09-13,4.8,4.5,80.3,7.9
2003-09-14,0.0,0.0,77.8,3.6
2003-09-15,0.0,0.0,72.5,2.3
2003-09-16,0.0,0.0,75.5,1.9
2003-09-17,0.0,0.0,78.4,6.3
2003-09-18,14.62,51.5,88.1,9.6
2003-09-19,0.0,0.0,65.0,8.4
2003-09-20,0.0,0.0,54.1,5.4
2003-09-21,0.0,0.0,59.0,3.4
2003-09-22,0.0,0.0,53.8,1.0
2003-09-23,0.0,0.0,51.9,0.5
2003-09-24,0.0,0.0,56.6,4.1
2003-09-25,0.0,0.0,66.9,0.6
2003-09-26,0.0,0.0,74.6,2.1
2003-09-27,0.0,0.0,69.1,5.5
2003-09-28,0.0,0.0,72.6,5.6
2003-09-29,0.0,0.0,65.0,1.0
2003-09-30,0.0,0.0,68.1,4.8
2003-10-01,8.27,4.0,79.9,9.0
2003-10-02,0.0,0.0,57.5,3.8
2003-10-03,0.0,0.0,51.9,3.9
2003-10-04,0.0,0.0,42.9,3.4
2003-10-05,0.0,0.0,63.8,6.1
2003-10-06,0.0,0.0,70.4,2.3
2003-10-07,0.0,0.0,68.4,0.3
2003-10-08,0.0,0.0,61.4,0.9
2003-10-09,0.0,0.0,65.5,0.8
2003-10-10,0.0,0.0,65.0,4.3
2003-10-11,0.0,0.0,61.3,5.4
2003-10-12,3.87,1.0,69.5,8.6
2003-10-13,8.85,8.0,78.9,8.9
2003-10-14,0.0,0.0,61.0,4.5
2003-10-15,0.0,0.0,52.1,1.3
2003-10-16,0.0,0.0,62.4,1.1
2003-10-17,0.0,0.0,67.3,0.8
2003-10-18,0.0,0.0,57.4,1.3
2003-10-19,0.0,0.0,57.5,0.0
2003-10-20,0.0,0.0,63.8,4.3
2003-10-21,1.52,0.1,79.9,5.4
2003-10-22,0.78,2.5,64.8,2.6
2003-10-23,0.0,0.0,37.5,0.0
2003-10-24,0.0,0.0,64.9,2.5
2003-10-25,2.9,3.5,54.3,2.5
2003-10-26,0.0,0.0,59.4,0.0
2003-10-27,0.0,0.0,61.5,1.4
2003-10-28,1.82,11.5,47.6,3.6
2003-10-29,0.0,0.0,50.9,0.0
2003-10-30,0.0,0.0,62.0,4.1
2003-10-31,0.0,0.0,61.6,3.0
2003-11-01,0.0,0.0,70.6,0.0
2003-11-02,0.0,0.0,77.6,6.5
2003-11-03,1.77,0.1,52.4,3.8
2003-11-04,0.0,0.0,50.1,1.3
2003-11-05,0.0,0.0,60.6,3.6
2003-11-06,0.0,0.0,72.5,1.9
2003-11-07,4.27,1.0,84.8,7.5
2003-11-08,14.92,11.5,90.9,10.0
2003-11-09,0.0,0.0,77.4,8.5
2003-11-10,6.6,0.3,67.1,9.1
2003-11-11,11.5,11.0,78.6,8.5
2003-11-12,8.42,3.0,79.0,7.9
2003-11-13,0.0,0.0,71.8,0.5
2003-11-14,0.0,0.0,70.5,5.9
2003-11-15,3.27,0.5,69.5,6.8
2003-11-16,0.0,0.0,35.6,0.0
2003-11-17,0.0,0.0,57.6,0.4
2003-11-18,0.0,0.0,58.9,5.6
2003-11-19,0.0,0.0,52.6,7.1
2003-11-20,6.03,5.5,76.1,8.5
2003-11-21,0.3,0.1,54.4,3.4
2003-11-22,0.0,0.0,38.3,0.0
2003-11-23,0.0,0.0,44.8,1.8
2003-11-24,0.0,0.0,41.5,8.8
2003-11-25,2.08,6.0,75.6,3.5
2003-11-26,2.17,0.5,71.1,8.0
2003-11-27,10.12,4.0,68.8,9.0
2003-11-28,12.57,8.0,74.3,8.5
2003-11-29,2.25,0.1,81.6,9.6
2003-11-30,0.0,0.0,73.4,0.9
2003-12-01,0.0,0.0,77.0,0.0
2003-12-02,0.0,0.0,57.4,4.1
2003-12-03,0.0,0.0,61.9,1.3
2003-12-04,0.0,0.0,40.3,3.8
2003-12-05,9.62,4.0,52.4,8.0
2003-12-06,5.42,2.5,67.0,5.6
2003-12-07,0.25,0.0,47.5,0.6
2003-12-08,8.75,6.0,69.6,4.9
2003-12-09,0.0,0.0,56.9,4.5
2003-12-10,0.0,0.0,61.9,4.9
2003-12-11,0.0,0.0,58.9,3.5
2003-12-12,0.0,0.0,63.5,1.5
2003-12-13,0.0,0.0,67.9,1.4
2003-12-14,0.0,0.0,65.5,1.8
2003-12-15,0.0,0.0,46.0,0.0
2003-12-16,1.0,0.2,61.0,4.9
2003-12-17,2.57,1.0,56.5,3.1
2003-12-18,0.0,0.0,55.4,3.9
2003-12-19,0.0,0.0,39.8,1.4
2003-12-20,0.0,0.0,32.4,0.0
2003-12-21,0.0,0.0,58.3,2.8
2003-12-22,0.0,0.0,77.4,0.0
2003-12-23,0.0,0.0,79.0,3.4
2003-12-24,0.0,0.0,87.1,6.3
2003-12-25,0.0,0.0,62.0,3.4
2003-12-26,0.0,0.0,41.1,0.0
2003-12-27,0.0,0.0,45.8,0.5
2003-12-28,0.0,0.0,59.9,5.8
2003-12-29,1.0,0.4,64.0,3.3
2003-12-30,0.0,0.0,48.8,6.6
2003-12-31,0.67,0.0,69.3,4.9
2004-01-01,0.13,0.0,72.4,8.3
2004-01-02,4.13,3.0,64.6,3.5
2004-01-03,0.0,0.0,59.1,0.0
2004-01-04,0.0,0.0,54.6,0.0
2004-01-05,0.0,0.0,62.5,2.0
2004-01-06,0.0,0.0,63.0,7.6
2004-01-07,0.0,0.0,61.3,2.4
2004-01-08,0.0,0.0,49.0,0.8
2004-01-09,0.0,0.0,63.8,2.6
2004-01-10,0.0,0.0,45.0,4.4
2004-01-11,0.0,0.0,52.4,3.4
2004-01-12,7.32,2.9,71.5,6.9
2004-01-13,3.38,0.0,55.5,3.0
2004-01-14,0.0,0.0,53.4,1.6
2004-01-15,0.0,0.0,66.1,4.5
2004-01-16,0.0,0.0,67.0,7.8
2004-01-17,12.75,5.6,87.6,9.1
2004-01-18,10.62,3.5,82.8,9.5
2004-01-19,0.83,0.4,55.4,3.0
2004-01-20,2.7,2.4,44.9,2.5
2004-01-21,0.0,0.0,40.0,0.6
2004-01-22,0.0,0.0,47.4,0.3
2004-01-23,0.0,0.0,54.1,0.9
2004-01-24,1.17,0.0,58.8,1.6
2004-01-25,0.0,0.0,60.4,0.9
2004-01-26,0.0,0.0,62.8,2.1
2004-01-27,0.0,0.0,63.6,0.4
2004-01-28,0.0,0.0,67.4,4.6
2004-01-29,0.0,0.0,66.8,6.8
2004-01-30,0.0,0.0,71.6,0.9
2004-01-31,0.0,0.0,69.0,0.5
2004-02-01,0.0,0.0,64.8,5.4
2004-02-02,0.0,0.0,42.8,2.5
2004-02-03,0.0,0.0,42.4,0.9
2004-02-04,1.08,2.0,56.0,3.1
2004-02-05,0.92,0.1,39.9,0.5
2004-02-06,2.85,0.5,64.3,4.1
2004-02-07,1.03,0.1,53.4,3.3
2004-02-08,0.0,0.0,59.6,0.4
2004-02-09,0.0,0.0,47.8,0.0
2004-02-10,0.0,0.0,53.8,1.9
2004-02-11,0.17,0.0,65.9,6.4
2004-02-12,0.0,0.0,61.8,0.4
2004-02-13,0.0,0.0,53.6,7.5
2004-02-14,1.6,3.5,56.0,3.8
2004-02-15,0.0,0.0,61.8,0.0
2004-02-16,0.0,0.0,66.9,3.0
2004-02-17,0.0,0.0,57.6,1.3
2004-02-18,0.0,0.0,45.9,0.0
2004-02-19,0.0,0.0,43.6,0.0
2004-02-20,0.0,0.0,40.3,2.5
2004-02-21,12.3,25.5,79.4,9.9
2004-02-22,13.42,9.0,81.0,10.0
2004-02-23,0.0,0.0,54.4,0.9
2004-02-24,0.0,0.0,71.8,8.0
2004-02-25,0.0,0.0,65.9,5.9
2004-02-26,0.0,0.0,45.6,0.9
2004-02-27,0.55,0.4,50.3,0.0
2004-02-28,5.17,1.5,62.1,7.3
2004-02-29,0.58,0.0,44.0,5.4
2004-03-01,0.0,0.0,32.6,2.0
2004-03-02,0.0,0.0,23.6,0.0
2004-03-03,0.0,0.0,32.9,6.3
2004-03-04,6.52,7.3,57.6,5.3
2004-03-05,3.92,0.4,75.3,7.3
2004-03-06,1.18,1.0,45.0,3.3
2004-03-07,0.0,0.0,46.4,0.6
2004-03-08,0.0,0.0,71.4,3.0
2004-03-09,0.0,0.0,66.0,0.6
2004-03-10,0.0,0.0,67.3,7.6
2004-03-11,0.0,0.0,31.4,3.3
2004-03-12,0.0,0.0,39.0,2.8
2004-03-13,0.0,0.0,57.6,6.1
2004-03-14,0.0,0.0,76.4,5.9
2004-03-15,0.0,0.0,59.5,3.8
2004-03-16,0.0,0.0,42.8,6.3
2004-03-17,4.82,5.5,61.4,7.8
2004-03-18,0.0,0.0,31.4,0.6
2004-03-19,0.0,0.0,41.6,3.8
2004-03-20,0.0,0.0,50.0,3.3
2004-03-21,0.0,0.0,53.0,8.3
2004-03-22,0.0,0.0,52.1,3.9
2004-03-23,0.0,0.0,43.3,1.3
2004-03-24,2.13,0.1,60.3,5.5
2004-03-25,0.0,0.0,61.5,4.0
2004-03-26,0.0,0.0,47.8,0.0
2004-03-27,0.0,0.0,40.8,1.4
2004-03-28,0.0,0.0,34.4,2.3
2004-03-29,0.92,0.1,48.0,9.5
2004-03-30,0.22,0.0,50.3,4.8
2004-03-31,0.0,0.0,39.8,0.0
2004-04-01,7.0,9.5,55.0,6.4
2004-04-02,2.5,0.5,67.6,7.3
2004-04-03,0.0,0.0,60.1,3.4
2004-04-04,0.0,0.0,51.6,0.1
2004-04-05,0.0,0.0,41.3,0.0
2004-04-06,3.27,0.3,51.9,9.4
2004-04-07,0.0,0.0,47.4,6.3
2004-04-08,0.0,0.0,42.0,0.0
2004-04-09,0.0,0.0,47.0,0.0
2004-04-10,0.0,0.0,42.1,4.4
2004-04-11,0.0,0.0,45.3,1.9
2004-04-12,0.0,0.0,66.3,3.6
2004-04-13,0.0,0.0,53.3,2.6
2004-04-14,0.0,0.0,52.4,1.8
2004-04-15,0.0,0.0,49.4,3.6
2004-04-16,0.0,0.0,49.6,0.0
2004-04-17,0.0,0.0,43.0,0.4
2004-04-18,2.42,5.0,42.8,6.1
2004-04-19,8.08,7.5,85.6,10.0
2004-04-20,0.0,0.0,63.5,3.6
2004-04-21,0.0,0.0,57.8,5.4
2004-04-22,4.23,0.5,69.3,6.9
2004-04-23,0.0,0.0,28.6,0.0
2004-04-24,0.0,0.0,34.6,2.3
2004-04-25,0.0,0.0,31.0,3.4
2004-04-26,12.55,30.0,53.9,9.8
2004-04-27,13.5,10.5,73.1,6.8
2004-04-28,0.0,0.0,60.1,0.6
2004-04-29,0.0,0.0,46.8,2.5
2004-04-30,0.0,0.0,62.1,7.3
2004-05-01,0.0,0.0,47.9,4.4
2004-05-02,2.93,0.0,54.9,9.5
2004-05-03,21.25,16.0,89.6,10.0
2004-05-04,0.8,0.5,57.9,1.5
2004-05-05,0.0,0.0,57.6,0.0
2004-05-06,0.0,0.0,48.5,1.9
2004-05-07,0.0,0.0,41.9,3.8
2004-05-08,2.37,0.5,52.1,9.0
2004-05-09,19.77,30.5,87.3,10.0
2004-05-10,5.77,6.0,86.6,9.5
2004-05-11,0.0,0.0,75.9,7.3
2004-05-12,14.13,19.5,87.3,10.0
2004-05-13,2.65,1.0,80.6,6.1
2004-05-14,0.0,0.0,64.8,3.8
2004-05-15,1.82,0.2,76.3,8.4
2004-05-16,0.0,0.0,75.1,8.3
2004-05-17,0.65,0.5,75.3,6.1
2004-05-18,2.97,1.0,68.8,5.6
2004-05-19,0.0,0.0,53.9,4.6
2004-05-20,3.15,0.5,69.0,7.9
2004-05-21,3.82,3.5,62.1,3.3
2004-05-22,0.0,0.0,52.8,1.0
2004-05-23,0.0,0.0,60.5,1.8
2004-05-24,0.0,0.0,58.6,0.0
2004-05-25,0.0,0.0,47.9,2.0
2004-05-26,0.0,0.0,56.3,9.4
2004-05-27,5.42,3.0,61.9,7.9
2004-05-28,19.28,42.5,88.0,10.0
2004-05-29,0.8,0.0,78.8,7.1
2004-05-30,0.0,0.0,74.4,7.8
2004-05-31,0.0,0.0,46.8,1.8
2004-06-01,0.0,0.0,51.4,2.6
2004-06-02,0.0,0.0,48.5,0.6
2004-06-03,0.0,0.0,51.9,0.1
2004-06-04,0.0,0.0,54.5,4.9
2004-06-05,0.0,0.0,42.5,8.3
2004-06-06,0.17,0.0,40.5,10.0
2004-06-07,4.13,0.0,49.8,9.8
2004-06-08,0.0,0.0,63.4,7.1
2004-06-09,0.0,0.0,66.6,1.3
2004-06-10,0.0,0.0,66.9,1.5
2004-06-11,0.0,0.0,55.3,3.5
2004-06-12,0.0,0.0,43.9,1.4
2004-06-13,0.0,0.0,48.9,0.0
2004-06-14,0.0,0.0,46.0,3.0
2004-06-15,0.0,0.0,43.8,4.0
2004-06-16,0.0,0.0,46.3,6.4
2004-06-17,13.12,28.0,80.9,9.9
2004-06-18,4.3,0.2,79.4,9.9
2004-06-19,22.87,89.5,87.3,10.0
2004-06-20,9.05,6.5,86.9,10.0
2004-06-21,2.93,3.0,80.1,9.3
2004-06-22,4.58,7.0,80.3,10.0
2004-06-23,1.32,0.5,83.9,9.8
2004-06-24,0.0,0.0,71.1,9.1
2004-06-25,0.0,0.0,67.0,7.5
2004-06-26,0.92,1.0,71.3,6.4
2004-06-27,0.0,0.0,73.0,5.5
2004-06-28,0.0,0.0,78.1,7.5
2004-06-29,0.0,0.0,77.8,9.5
2004-06-30,0.0,0.0,73.3,9.4
2004-07-01,7.35,11.0,73.4,10.0
2004-07-02,12.18,8.0,89.0,10.0
2004-07-03,9.58,10.0,83.4,9.8
2004-07-04,16.35,39.5,84.6,10.0
2004-07-05,4.97,7.0,79.5,9.4
2004-07-06,2.38,6.0,81.9,10.0
2004-07-07,16.25,54.5,89.9,10.0
2004-07-08,4.67,1.0,83.9,9.1
2004-07-09,0.0,0.0,74.9,6.0
2004-07-10,0.0,0.0,75.3,3.3
2004-07-11,8.8,13.0,81.9,8.4
2004-07-12,17.85,45.0,88.8,10.0
2004-07-13,10.83,51.0,89.5,10.0
2004-07-14,3.45,5.0,83.3,9.5
2004-07-15,9.12,44.5,89.8,10.0
2004-07-16,19.3,69.5,91.5,10.0
2004-07-17,13.02,6.0,85.1,9.5
2004-07-18,0.0,0.0,79.9,8.4
2004-07-19,1.55,0.5,79.1,9.3
2004-07-20,1.85,0.5,83.1,9.8
2004-07-21,0.0,0.0,80.3,6.5
2004-07-22,0.0,0.0,76.3,2.9
2004-07-23,0.0,0.0,71.0,1.8
2004-07-24,0.0,0.0,66.9,7.1
2004-07-25,2.8,10.0,79.1,8.5
2004-07-26,0.0,0.0,75.9,8.4
2004-07-27,0.0,0.0,73.9,7.4
2004-07-28,0.0,0.0,71.6,4.4
2004-07-29,0.0,0.0,72.1,1.8
2004-07-30,0.0,0.0,67.0,0.5
2004-07-31,0.0,0.0,67.6,1.6
2004-08-01,0.0,0.0,54.5,2.6
2004-08-02,0.0,0.0,59.4,2.4
2004-08-03,0.0,0.0,67.5,4.6
2004-08-04,0.0,0.0,65.5,3.3
2004-08-05,0.25,0.0,69.6,6.4
2004-08-06,0.0,0.0,68.6,2.8
2004-08-07,0.0,0.0,71.9,3.3
2004-08-08,0.75,0.1,75.0,7.1
2004-08-09,0.48,0.0,71.4,4.4
2004-08-10,0.0,0.0,69.4,1.3
2004-08-11,0.0,0.0,57.6,0.0
2004-08-12,0.0,0.0,60.9,0.8
2004-08-13,0.0,0.0,69.8,3.4
2004-08-14,5.93,38.5,80.9,8.4
2004-08-15,0.0,0.0,72.4,7.1
2004-08-16,6.98,27.5,77.1,9.6
2004-08-17,8.25,6.5,83.5,10.0
2004-08-18,13.47,39.0,87.9,10.0
2004-08-19,12.58,35.5,74.4,8.8
2004-08-20,0.0,0.0,67.4,6.6
2004-08-21,0.0,0.0,75.0,8.1
2004-08-22,2.7,0.3,71.4,9.5
2004-08-23,0.35,0.0,66.4,7.8
2004-08-24,0.0,0.0,65.5,4.9
2004-08-25,0.0,0.0,72.3,7.9
2004-08-26,8.02,10.0,80.0,8.4
2004-08-27,0.0,0.0,66.5,5.5
2004-08-28,0.0,0.0,57.5,7.3
2004-08-29,0.0,0.0,60.6,5.4
2004-08-30,0.0,0.0,64.6,4.9
2004-08-31,0.0,0.0,69.9,3.3
2004-09-01,0.0,0.0,60.9,3.0
2004-09-02,0.0,0.0,53.5,2.3
2004-09-03,0.0,0.0,56.4,6.6
2004-09-04,0.0,0.0,62.0,4.0
2004-09-05,3.67,2.0,60.6,5.4
2004-09-06,3.25,7.5,67.4,6.9
2004-09-07,10.6,29.5,80.4,9.9
2004-09-08,1.25,3.0,71.9,4.3
2004-09-09,0.0,0.0,67.8,3.9
2004-09-10,0.0,0.0,61.8,5.6
2004-09-11,21.17,61.0,83.8,10.0
2004-09-12,10.87,21.0,82.4,10.0
2004-09-13,0.0,0.0,81.4,5.9
2004-09-14,1.03,0.4,72.1,5.9
2004-09-15,1.75,1.0,64.6,6.4
2004-09-16,4.6,23.5,78.9,4.5
2004-09-17,0.58,1.0,79.3,5.4
2004-09-18,10.7,18.0,84.9,7.3
2004-09-19,0.0,0.0,66.4,3.0
2004-09-20,10.8,15.0,83.1,9.8
2004-09-21,0.55,0.5,77.1,5.5
2004-09-22,0.0,0.0,68.9,0.8
2004-09-23,0.0,0.0,68.6,3.3
2004-09-24,0.0,0.0,68.1,0.6
2004-09-25,0.0,0.0,59.8,5.1
2004-09-26,0.3,0.0,61.8,7.6
2004-09-27,0.0,0.0,71.8,1.5
2004-09-28,0.0,0.0,70.6,6.4
2004-09-29,0.0,0.0,60.6,0.8
2004-09-30,0.0,0.0,63.4,4.1
2004-10-01,2.5,1.5,71.4,7.6
2004-10-02,0.0,0.0,38.5,0.1
2004-10-03,0.0,0.0,55.6,0.0
2004-10-04,0.0,0.0,63.9,2.1
2004-10-05,0.0,0.0,62.4,0.0
2004-10-06,0.0,0.0,73.6,1.5
2004-10-07,0.0,0.0,75.6,4.9
2004-10-08,0.0,0.0,75.5,3.6
2004-10-09,0.0,0.0,49.9,3.3
2004-10-10,0.0,0.0,52.4,1.0
2004-10-11,0.0,0.0,70.5,3.5
2004-10-12,1.38,0.5,49.0,2.6
2004-10-13,0.35,0.0,46.5,0.8
2004-10-14,0.0,0.0,46.0,0.1
2004-10-15,0.0,0.0,69.1,0.6
2004-10-16,0.0,0.0,61.4,0.8
2004-10-17,0.0,0.0,47.4,4.1
2004-10-18,0.0,0.0,59.1,5.8
2004-10-19,0.0,0.0,65.4,0.9
2004-10-20,0.0,0.0,57.6,1.6
2004-10-21,0.0,0.0,62.3,2.1
2004-10-22,0.0,0.0,43.0,0.0
2004-10-23,0.0,0.0,46.4,1.4
2004-10-24,0.0,0.0,48.4,6.4
2004-10-25,0.0,0.0,56.1,5.4
2004-10-26,0.0,0.0,40.3,1.5
2004-10-27,0.0,0.0,51.9,0.4
2004-10-28,0.0,0.0,61.1,0.5
2004-10-29,0.0,0.0,64.6,5.1
2004-10-30,0.0,0.0,65.1,1.3
2004-10-31,0.0,0.0,60.4,0.0
2004-11-01,7.43,16.5,69.5,6.3
2004-11-02,7.48,3.0,79.8,9.4
2004-11-03,1.35,1.5,72.8,5.9
2004-11-04,0.0,0.0,73.3,2.1
2004-11-05,4.22,9.5,75.3,5.3
2004-11-06,0.0,0.0,52.5,0.0
2004-11-07,0.0,0.0,64.3,0.0
2004-11-08,0.0,0.0,73.3,4.0
2004-11-09,0.0,0.0,58.4,5.5
2004-11-10,10.83,12.0,71.5,9.1
2004-11-11,7.67,1.5,84.1,8.0
2004-11-12,0.0,0.0,44.6,0.4
2004-11-13,0.0,0.0,54.1,6.1
2004-11-14,0.0,0.0,66.3,3.5
2004-11-15,0.5,1.0,40.6,0.6
2004-11-16,0.0,0.0,59.1,3.1
2004-11-17,0.0,0.0,67.4,2.4
2004-11-18,1.7,1.5,74.0,3.9
2004-11-19,0.0,0.0,79.6,1.3
2004-11-20,0.0,0.0,67.4,4.6
2004-11-21,0.0,0.0,64.5,0.0
2004-11-22,0.0,0.0,70.1,1.0
2004-11-23,0.0,0.0,73.9,2.1
2004-11-24,0.0,0.0,71.4,2.9
2004-11-25,0.0,0.0,64.6,4.6
2004-11-26,16.65,21.0,71.9,8.5
2004-11-27,0.0,0.0,67.4,5.5
2004-11-28,0.0,0.0,69.8,3.5
2004-11-29,0.0,0.0,63.9,0.4
2004-11-30,0.0,0.0,70.8,1.8
2004-12-01,0.0,0.0,69.6,2.3
2004-12-02,0.0,0.0,63.6,0.5
2004-12-03,0.0,0.0,68.9,2.8
2004-12-04,15.9,20.5,84.0,10.0
2004-12-05,0.0,0.0,54.5,1.8
2004-12-06,3.08,4.0,65.5,4.9
2004-12-07,0.0,0.0,59.1,0.8
2004-12-08,0.42,0.1,67.8,3.1
2004-12-09,0.0,0.0,59.0,2.6
2004-12-10,1.7,0.2,48.8,2.4
2004-12-11,0.0,0.0,45.8,3.9
2004-12-12,0.0,0.0,51.6,3.5
2004-12-13,0.0,0.0,61.4,0.0
2004-12-14,0.0,0.0,52.4,4.8
2004-12-15,1.87,0.2,60.6,9.0
2004-12-16,0.0,0.0,66.5,1.4
2004-12-17,0.0,0.0,61.4,4.6
2004-12-18,0.0,0.0,67.8,4.4
2004-12-19,1.85,0.2,64.8,5.9
2004-12-20,0.18,0.0,46.5,0.6
2004-12-21,0.0,0.0,42.6,1.1
2004-12-22,0.0,0.0,39.4,3.1
2004-12-23,0.0,0.0,45.4,0.3
2004-12-24,0.0,0.0,63.6,3.0
2004-12-25,0.0,0.0,56.8,2.4
2004-12-26,0.0,0.0,46.3,0.0
2004-12-27,0.0,0.0,39.6,0.4
2004-12-28,0.0,0.0,40.0,3.1
2004-12-29,0.0,0.0,44.4,0.0
2004-12-30,0.0,0.0,53.5,2.9
2004-12-31,0.0,0.0,41.9,0.8
2005-01-01,0.0,0.0,36.5,0.5
2005-01-02,0.0,0.0,55.3,6.3
2005-01-03,4.38,2.0,68.6,7.0
2005-01-04,0.0,0.0,34.9,0.1
2005-01-05,0.0,0.0,42.5,3.3
2005-01-06,1.05,0.0,60.5,7.0
2005-01-07,0.0,0.0,45.1,1.0
2005-01-08,1.12,0.1,50.6,1.0
2005-01-09,0.0,0.0,38.5,0.0
2005-01-10,1.9,0.0,55.8,4.0
2005-01-11,0.0,0.0,48.1,0.1
2005-01-12,0.0,0.0,40.4,0.3
2005-01-13,0.0,0.0,51.9,0.4
2005-01-14,0.0,0.0,54.8,3.8
2005-01-15,0.0,0.0,58.9,0.8
2005-01-16,3.63,0.1,58.9,4.6
2005-01-17,0.0,0.0,65.6,2.3
2005-01-18,7.7,2.0,75.9,8.4
2005-01-19,0.0,0.0,42.9,0.6
2005-01-20,0.0,0.0,44.6,0.3
2005-01-21,0.0,0.0,43.1,0.1
2005-01-22,0.0,0.0,47.9,3.6
